"Freq [GHz]","dB(St(1,1)) []"
1.704,-7.60292615979211
1.71,-7.69895418863942
1.716,-7.7900383030644
1.722,-7.87876479056901
1.728,-7.96976592102063
1.734,-8.07013090704466
1.74,-8.18956945119034
1.746,-8.33917047693052
1.752,-8.52834073999839
1.758,-8.76158016123803
1.764,-9.03764136597632
1.77,-9.35158630838225
1.776,-9.69794381128833
1.782,-10.0731891988111
1.788,-10.4768546793992
1.794,-10.9110835226313
1.8,-11.3787499317448
1.806,-11.8809418331351
1.812,-12.4149020252496
1.818,-12.9728053787045
1.824,-13.5408252778762
1.83,-14.097895534201
1.836,-14.6144851128631
1.842,-15.0528909975367
1.848,-15.3712107700785
1.854,-15.5325255047468
1.86,-15.5180409550871
1.866,-15.3385725977887
1.872,-15.0370140619605
1.878,-14.6785331821526
1.884,-14.3309865636333
1.89,-14.0423507197289
1.896,-13.8301226627363
1.902,-13.6977032273244
1.908,-13.6615240609105
1.914,-13.750551614439
1.92,-13.9684579401891
1.926,-14.2466498102958
1.932,-14.444085385191
1.938,-14.4348221864185
1.944,-14.206231831245
1.95,-13.8456743232081
1.956,-13.4563207154938
1.962,-13.1073543783737
1.968,-12.8293597799371
1.974,-12.6226511592178
1.98,-12.4633095069578
1.986,-12.3101757221303
1.992,-12.1218114531587
1.998,-11.8807186974599
2.004,-11.6034856799363
2.01,-11.3254300392868
2.016,-11.0776917205003
2.022,-10.8751784943776
2.028,-10.7162306608718
2.034,-10.5900133036386
2.04,-10.4871743352481
2.046,-10.4065243689039
2.052,-10.3540573182485
2.058,-10.3371514954777
2.064,-10.3581659227585
2.07,-10.4104907415134
2.076,-10.4800255115936
2.082,-10.5534184155078
2.088,-10.6286808008218
2.094,-10.7197629943049
2.1,-10.8515896143106
2.106,-11.0499910983516
2.112,-11.3320977281212
2.118,-11.700235094308
2.124,-12.1436060656815
2.13,-12.6525540623624
2.136,-13.2383319202633
2.142,-13.9383163658379
2.148,-14.798854282318
2.154,-15.8466664967808
2.16,-17.054032182217
2.166,-18.295164727444
2.172,-19.3256560192871
2.178,-19.8852740996118
2.184,-19.913580273246
2.19,-19.5810719549223
2.196,-19.0922909859677
2.202,-18.5648156367283
2.208,-18.0414663281781
2.214,-17.5323552276095
2.22,-17.0411180282195
2.226,-16.5748433779403
2.232,-16.1451241116013
2.238,-15.7655999708008
2.244,-15.4488075240261
2.25,-15.2033596960155
2.256,-15.0314789019361
2.262,-14.9267121134611
2.268,-14.8721718354517
2.274,-14.8405532593136
2.28,-14.797752809164
2.286,-14.7111400304979
2.292,-14.5606327181591
2.298,-14.3458773867109
2.304,-14.0803265641523
2.31,-13.7730340286349
2.316,-13.4186263635613
2.322,-13.0124008155174
2.328,-12.5721062920364
2.334,-12.1371027156229
2.34,-11.7488035515573
2.346,-11.434585231998
2.352,-11.2037749095406
2.358,-11.0525002377825
2.364,-10.9735016699834
2.37,-10.9665921964619
2.376,-11.0431481359977
2.382,-11.2206841366891
2.388,-11.5104898216084
2.394,-11.9039695301476
2.4,-12.3614216517388
2.406,-12.8083358991951
2.412,-13.150081776096
2.418,-13.3105030616407
2.424,-13.2722594197951
2.43,-13.0824441443494
2.436,-12.8214853737491
2.442,-12.5685848351046
2.448,-12.3860348299548
2.454,-12.3190021292746
2.46,-12.39696916859
2.466,-12.6221503176442
2.472,-12.9387661601527
2.478,-13.2204043973183
2.484,-13.3476588879836
2.49,-13.3119653777616
2.496,-13.1891075545612
2.502,-13.0493362489432
2.508,-12.9254104784041
2.514,-12.8232607930959
2.52,-12.7363749476136
2.526,-12.654718802199
2.532,-12.570235490514
2.538,-12.4803392803895
2.544,-12.3892470925091
2.55,-12.3069601779986
2.556,-12.2463567670677
2.562,-12.2190854733164
2.568,-12.2307948953241
2.574,-12.2768587207874
2.58,-12.3414903301111
2.586,-12.4025721520356
2.592,-12.4382199743624
2.598,-12.4267213774994
2.604,-12.3398414217008
2.61,-12.1421195701994
2.616,-11.8070414307072
2.622,-11.3405947729019
2.628,-10.7874922402614
2.634,-10.2132505142026
2.64,-9.68095568075969
2.646,-9.23649734991937
2.652,-8.8992955074151
2.658,-8.65611377108987
2.664,-8.46546471975176
2.67,-8.27767973251397
2.676,-8.06035232614307
2.682,-7.81012092551579
2.688,-7.54425638160592
2.694,-7.28541141998074
2.7,-7.0535680566719
2.706,-6.8660634067677
2.712,-6.74003009560416
2.718,-6.69336463287654
2.724,-6.74281896150819
2.73,-6.89807187132162
2.736,-7.15072700526912
2.742,-7.46176675356367
2.748,-7.76224658198228
2.754,-7.98361063185602
2.76,-8.10004827060879
2.766,-8.13756124854383
2.772,-8.14776481505447
2.778,-8.18459312514127
2.784,-8.29700621248819
2.79,-8.52605589767739
2.796,-8.90059909160661
2.802,-9.43536133394444
2.808,-10.1341765141106
2.814,-10.9970700722472
2.82,-12.0288817830301
2.826,-13.2483997427468
2.832,-14.698333308876
2.838,-16.4588523021255
2.844,-18.6747813215354
2.85,-21.6305948676566
2.856,-26.0213392975577
2.862,-34.6075925457031
2.868,-37.4686856294076
2.874,-27.7820334333761
2.88,-23.5597502851902
2.886,-20.9969807951779
2.892,-19.2757101524755
2.898,-18.0939875675574
2.904,-17.3133460391755
2.91,-16.8632091200232
2.916,-16.7058495983214
2.922,-16.8202313864375
2.928,-17.1909854335945
2.934,-17.794942595525
2.94,-18.5784844106541
2.946,-19.4223849777018
2.952,-20.114060669618
2.958,-20.4000984906569
2.964,-20.1584228127774
2.97,-19.4969536410214
2.976,-18.6268239578921
2.982,-17.7157464628509
2.988,-16.858472205188
2.994,-16.0995362260417
3,-15.4522767749658
3.006,-14.9076980466974
3.012,-14.4411373776293
3.018,-14.0232954198523
3.024,-13.6347321605149
3.03,-13.2727266509514
3.036,-12.9425369863496
3.042,-12.6447465909511
3.048,-12.3751012374029
3.054,-12.1346193947707
3.06,-11.9361837254958
3.066,-11.801103151189
3.072,-11.7503445126328
3.078,-11.7978723517275
3.084,-11.9493278094382
3.09,-12.2049139323702
3.096,-12.5637767539618
3.102,-13.0274798838883
3.108,-13.6007682165479
3.114,-14.2879566056679
3.12,-15.0832720050083
3.126,-15.9541526889991
3.132,-16.8191493211132
3.138,-17.5314300772765
3.144,-17.9017418963977
3.15,-17.7988921653023
3.156,-17.2640918227739
3.162,-16.4871256389922
3.168,-15.6698300103003
3.174,-14.9390187843666
3.18,-14.3468569117624
3.186,-13.9037359507094
3.192,-13.6054884797252
3.198,-13.447557815453
3.204,-13.4304180809702
3.21,-13.5610590101519
3.216,-13.8534099492504
3.222,-14.3291813696619
3.228,-15.0200167766533
3.234,-15.9718241919882
3.24,-17.2526671836857
3.246,-18.9669182287388
3.252,-21.2798389685134
3.258,-24.4397774581861
3.264,-28.4902334709901
3.27,-30.4866448731724
3.276,-27.6226224740037
3.282,-24.6772344018933
3.288,-22.7116906463478
3.294,-21.4856715874608
3.3,-20.7801617839189
3.306,-20.4525658686993
3.312,-20.4104219587636
3.318,-20.5932238424474
3.324,-20.9594645049477
3.33,-21.4758750491598
3.336,-22.113150368542
3.342,-22.8572001123609
3.348,-23.7363729146643
3.354,-24.83827518681
3.36,-26.2620387922786
3.366,-27.896887389569
3.372,-28.8419409024759
3.378,-27.7363112244738
3.384,-25.2645174094723
3.39,-22.7529401550206
3.396,-20.6077891785686
3.402,-18.8467533161647
3.408,-17.4208125694812
3.414,-16.2839900937594
3.42,-15.4008286886525
3.426,-14.7431802924714
3.432,-14.2860434477665
3.438,-14.0022927987733
3.444,-13.8543714867583
3.45,-13.7829342271428
3.456,-13.6999571902182
3.462,-13.5060831918531
3.468,-13.1433752734127
3.474,-12.6397675950208
3.48,-12.0853743992362
3.486,-11.5704068195311
3.492,-11.1523233977366
3.498,-10.8584028838942
3.504,-10.6965024437056
3.51,-10.6600209641452
3.516,-10.7296141096114
3.522,-10.8795008690004
3.528,-11.089956035161
3.534,-11.3570925475961
3.54,-11.6906436931427
3.546,-12.1007779845071
3.552,-12.5826598810398
3.558,-13.1083323948389
3.564,-13.6341916510542
3.57,-14.1252993579407
3.576,-14.5785400655603
3.582,-15.0178912318969
3.588,-15.4669935250418
3.594,-15.9343645144452
3.6,-16.424267359339
