"Freq [GHz]","dB(St(1,1)) []"
1.86,-8.45470994981512
1.866,-8.57116138131899
1.872,-8.6074713466162
1.878,-8.59622415796743
1.884,-8.57246078589953
1.89,-8.56378541135489
1.896,-8.58623633510549
1.902,-8.64397332094914
1.908,-8.7307495129479
1.914,-8.83270475274301
1.92,-8.93286208782509
1.926,-9.01679023593187
1.932,-9.07710322554354
1.938,-9.11438555912658
1.944,-9.13467970737407
1.95,-9.14600408971753
1.956,-9.15601698659339
1.962,-9.1711854695767
1.968,-9.19679923461996
1.974,-9.2371737725307
1.98,-9.29571784831348
1.986,-9.37479701254346
1.992,-9.47552559027694
1.998,-9.597857315919
2.004,-9.74145970773314
2.01,-9.90740538715443
2.016,-10.0997657051135
2.022,-10.3258999109027
2.028,-10.5950929298296
2.034,-10.9159093679879
2.04,-11.2924821732573
2.046,-11.7200474604387
2.052,-12.1814354005138
2.058,-12.6479220478195
2.064,-13.0862107628875
2.07,-13.4663467063767
2.076,-13.7613587039157
2.082,-13.9406722953965
2.088,-13.9749176687129
2.094,-13.8595742241782
2.1,-13.6336499061041
2.106,-13.3676984118284
2.112,-13.1320479208205
2.118,-12.9737458672871
2.124,-12.9127084015496
2.13,-12.9495994376469
2.136,-13.0752226999992
2.142,-13.2755578922738
2.148,-13.5313622327819
2.154,-13.8151165788712
2.16,-14.0907443332894
2.166,-14.3208275052315
2.172,-14.4794103926586
2.178,-14.5605620904297
2.184,-14.5749910990416
2.19,-14.5390452757462
2.196,-14.4675657890044
2.202,-14.3766557220629
2.208,-14.2913387260261
2.214,-14.2478553267312
2.22,-14.2862862433687
2.226,-14.4385473128631
2.232,-14.7193955434481
2.238,-15.1240033070704
2.244,-15.6307770910689
2.25,-16.2062559928436
2.256,-16.8099415070871
2.262,-17.3974449347677
2.268,-17.9160223393421
2.274,-18.2794919308129
2.28,-18.3345400822539
2.286,-17.9266196745046
2.292,-17.0955304201636
2.298,-16.0809326313335
2.304,-15.1123377033056
2.31,-14.313587539003
2.316,-13.725468189069
2.322,-13.3365418935082
2.328,-13.1021521380641
2.334,-12.9624514077701
2.34,-12.8625647056244
2.346,-12.7683465834674
2.352,-12.6704351632548
2.358,-12.5769232133199
2.364,-12.5019120085767
2.37,-12.4569677342234
2.376,-12.4479228967476
2.382,-12.475617308809
2.388,-12.5372456341856
2.394,-12.624410516252
2.4,-12.7151576262527
2.406,-12.7615731884197
2.412,-12.6844765270114
2.418,-12.3987664068036
2.424,-11.8762603399058
2.43,-11.1892602494046
2.436,-10.4730616297148
2.442,-9.8496592558506
2.448,-9.38848041557076
2.454,-9.11267243824558
2.46,-9.02189018479484
2.466,-9.11060813061242
2.472,-9.37597972764025
2.478,-9.81766891456695
2.484,-10.4340666556297
2.49,-11.21754410761
2.496,-12.1485043252202
2.502,-13.1854444778628
2.508,-14.2479201281182
2.514,-15.1982479890564
2.52,-15.8561282555181
2.526,-16.0923869920273
2.532,-15.9394925484715
2.538,-15.5618887215306
2.544,-15.1241229037194
2.55,-14.7188623570366
2.556,-14.3741914588534
2.562,-14.0826832063322
2.568,-13.8236195369742
2.574,-13.5768051644851
2.58,-13.3319824038582
2.586,-13.0948306566551
2.592,-12.8876790382695
2.598,-12.7438521671501
2.604,-12.6979401418919
2.61,-12.7762766128282
2.616,-12.9903955078996
2.622,-13.333089104754
2.628,-13.774914470016
2.634,-14.2600942558517
2.64,-14.7053889854735
2.646,-15.0126297505774
2.652,-15.1046102814832
2.658,-14.9680992582797
2.664,-14.6602094104875
2.67,-14.2648952202322
2.676,-13.8425320536817
2.682,-13.4140022372369
2.688,-12.9804022862738
2.694,-12.550716761381
2.7,-12.1498204588693
2.706,-11.8061503690181
2.712,-11.5381943739206
2.718,-11.3506872516203
2.724,-11.2375221917647
2.73,-11.1857698152771
2.736,-11.1785796384698
2.742,-11.1973633207313
2.748,-11.2242952126965
2.754,-11.2455509516407
2.76,-11.2545652438411
2.766,-11.2536878596965
2.772,-11.2527616178364
2.778,-11.2646465048168
2.784,-11.2997753654821
2.79,-11.3626572792204
2.796,-11.4517602944306
2.802,-11.561818892017
2.808,-11.6865873178187
2.814,-11.8206099565571
2.82,-11.9596132470445
2.826,-12.1002883935232
2.832,-12.2410899241179
2.838,-12.3844831133127
2.844,-12.5377232433104
2.85,-12.7082612802696
2.856,-12.8953112601997
2.862,-13.087172513054
2.868,-13.2744169576993
2.874,-13.4749472601583
2.88,-13.7483512686812
2.886,-14.1816956335387
2.892,-14.8595263969886
2.898,-15.845583195513
2.904,-17.1842061507227
2.91,-18.9038243270219
2.916,-20.9815956954317
2.922,-23.163379034881
2.928,-24.5519873587744
2.934,-24.100208753043
2.94,-22.402161974747
2.946,-20.5373527224213
2.952,-18.8917305149064
2.958,-17.5052763695941
2.964,-16.338246030375
2.97,-15.3456971129728
2.976,-14.4949049664092
2.982,-13.7686891804759
2.988,-13.1633539425301
2.994,-12.6831959662175
3,-12.334267267738
3.006,-12.1205563825828
3.012,-12.0435096733398
3.018,-12.1030735146137
3.024,-12.2977238423536
3.03,-12.6213603208947
3.036,-13.0542411917065
3.042,-13.5446030416761
3.048,-13.9857478544831
3.054,-14.219642656491
3.06,-14.1111941724107
3.066,-13.6525646222078
3.072,-12.9674118926269
3.078,-12.2162322963484
3.084,-11.5225445618592
3.09,-10.9550154166263
3.096,-10.536652266979
3.102,-10.2615174207635
3.108,-10.1106418316762
3.114,-10.0626424824277
3.12,-10.0984260562511
3.126,-10.2018847928161
3.132,-10.3586781275909
3.138,-10.554361239301
3.144,-10.7724473104502
3.15,-10.9929093732285
3.156,-11.1920978591182
3.162,-11.345481628606
3.168,-11.4337799009549
3.174,-11.4501525099997
3.18,-11.4032324416519
3.186,-11.312444459114
3.192,-11.1986527602442
3.198,-11.0776307621688
3.204,-10.9603491007656
3.21,-10.8567263821979
3.216,-10.7770972888721
3.222,-10.7295807203864
3.228,-10.7151404266703
3.234,-10.7224012824246
3.24,-10.724446811347
3.246,-10.6817674625113
3.252,-10.5555546078549
3.258,-10.3276535863721
3.264,-10.0121683379375
3.27,-9.64726799570014
3.276,-9.27512386943233
3.282,-8.92679595774175
3.288,-8.61889592801305
3.294,-8.35773421334417
3.3,-8.1445161833811
3.306,-7.97837950229133
3.312,-7.85756626401924
3.318,-7.78048445203211
3.324,-7.74724252166548
3.33,-7.76009134712779
3.336,-7.82174341897307
3.342,-7.93309910176475
3.348,-8.09198973207197
3.354,-8.29309703504078
3.36,-8.52909254181829
3.366,-8.79298621507776
3.372,-9.08050532923969
3.378,-9.39091271762826
3.384,-9.72622602405788
3.39,-10.0902418493833
3.396,-10.4883982314178
3.402,-10.9283902161058
3.408,-11.4209303993202
3.414,-11.9801626527916
3.42,-12.6235468614659
3.426,-13.3712983078036
3.432,-14.2455865759299
3.438,-15.2695286285771
3.444,-16.4653664797222
3.45,-17.8497756120988
3.456,-19.4210593418582
3.462,-21.1264496749188
3.468,-22.7926373343322
3.474,-24.0494995930537
3.48,-24.4653641166489
3.486,-23.9939532038253
3.492,-23.0173867986769
3.498,-21.8993158758713
3.504,-20.8098836464614
3.51,-19.8002431916417
3.516,-18.8816276903976
3.522,-18.0626684691822
3.528,-17.3606054717161
3.534,-16.7994368835783
3.54,-16.4025168657565
3.546,-16.1847976994569
3.552,-16.1476978262994
3.558,-16.2768078029791
3.564,-16.5414044204924
3.57,-16.8965357781855
3.576,-17.2915717477794
3.582,-17.6882293880067
3.588,-18.0818104103748
3.594,-18.5101504446117
3.6,-19.0429667332634
