"Freq [GHz]","dB(St(1,1)) []"
3.378,-19.4100904807651
3.384,-17.7550388293717
3.39,-16.2442032592227
3.396,-14.8939811559982
3.402,-13.734677774761
3.408,-12.7724745937393
3.414,-11.9824476515887
3.42,-11.3215432701616
3.426,-10.7487947491598
3.432,-10.2410523017358
3.438,-9.79622783177983
3.444,-9.42524248960854
3.45,-9.14118259213742
3.456,-8.95299299342523
3.462,-8.8651044073857
3.468,-8.8801553188301
3.474,-9.00125980429761
3.48,-9.2314060822656
3.486,-9.5687897098432
3.492,-9.99795502835816
3.498,-10.4788284752007
3.504,-10.9405833331264
3.51,-11.2917044116098
3.516,-11.4511906445135
3.522,-11.3865603368986
3.528,-11.1319608448183
3.534,-10.7703398648978
3.54,-10.3931871350485
3.546,-10.0696417739502
3.552,-9.83956100991451
3.558,-9.72133777555889
3.564,-9.72172247894609
3.57,-9.84249265738737
3.576,-10.0841087941437
3.582,-10.4473786792684
3.588,-10.9333754454183
3.594,-11.5410689515905
3.6,-12.2616843305057
