"Freq [GHz]","dB(St(1,1)) []"
2.406,-10.9144788493764
2.412,-11.0391408092062
2.418,-11.2921960057571
2.424,-11.6957823667683
2.43,-12.2584206878558
2.436,-12.9550316377562
2.442,-13.6996865784823
2.448,-14.3330019117566
2.454,-14.6782172249309
2.46,-14.6705025365112
2.466,-14.4119364421421
2.472,-14.0722337634462
2.478,-13.7820861861512
2.484,-13.6112445390062
2.49,-13.5902287119155
2.496,-13.7326383366854
2.502,-14.0480499493995
2.508,-14.5486967634871
2.514,-15.2540743571801
2.52,-16.1958145231764
2.526,-17.424190756128
2.532,-19.018392986901
2.538,-21.103513342821
2.544,-23.864151678106
2.55,-27.3767039009216
2.556,-29.9082315912216
2.562,-27.8643615483929
2.568,-24.5588824006033
2.574,-21.9469335607062
2.58,-19.960705622448
2.586,-18.3898020937763
2.592,-17.094018996054
2.598,-15.9941989764738
2.604,-15.0486777831811
2.61,-14.2342857655655
2.616,-13.5351178557519
2.622,-12.9379404358096
2.628,-12.4314148454355
2.634,-12.0071084137098
2.64,-11.6615590141674
2.646,-11.3984969185235
2.652,-11.2285010425288
2.658,-11.1638478765346
2.664,-11.2120187778319
2.67,-11.374004530773
2.676,-11.6474715471609
2.682,-12.0302698591113
2.688,-12.5220181666877
2.694,-13.1247665398433
2.7,-13.8446018321529
2.706,-14.6950921437612
2.712,-15.7018949542637
2.718,-16.9071479704191
2.724,-18.3721185051562
2.73,-20.1705372723714
2.736,-22.3279149685795
2.742,-24.5153447323494
2.748,-25.3995906799395
2.754,-24.0764523859788
2.76,-22.0019620892915
2.766,-20.2564302910662
2.772,-19.0269227874898
2.778,-18.2131015909507
2.784,-17.6179688354035
2.79,-17.0232637448677
2.796,-16.2901058836397
2.802,-15.4202070498554
2.808,-14.5054315021138
2.814,-13.6401837036474
2.82,-12.8818729400629
2.826,-12.2535008920561
2.832,-11.7568148639706
2.838,-11.3819815825833
2.844,-11.1122236091339
2.85,-10.9253192934105
2.856,-10.7943814436329
2.862,-10.6903058765111
2.868,-10.587175936632
2.874,-10.4690162068666
2.88,-10.3336466563323
2.886,-10.1907664008587
2.892,-10.0561697692786
2.898,-9.94649572819855
2.904,-9.87674971782662
2.91,-9.85962554004013
2.916,-9.90481307712865
2.922,-10.0177475353541
2.928,-10.1986065757701
2.934,-10.4424898453902
2.94,-10.7407938685203
2.946,-11.0827756196621
2.952,-11.4559797831704
2.958,-11.8448495896378
2.964,-12.2282891078241
2.97,-12.578858574462
2.976,-12.8676138465347
2.982,-13.0763021407536
2.988,-13.2105954659828
2.994,-13.3022065318513
3,-13.3960811089356
3.006,-13.5324507303524
3.012,-13.7336386718138
3.018,-13.9976352728092
3.024,-14.2993295902277
3.03,-14.6027801926092
3.036,-14.8815758595823
3.042,-15.1319450969779
3.048,-15.3665915648728
3.054,-15.5977534641977
3.06,-15.8261845886543
3.066,-16.0413728650956
3.072,-16.2279142530966
3.078,-16.3721342817126
3.084,-16.4660433909922
3.09,-16.5081233842946
3.096,-16.5018089040664
3.102,-16.4531353174394
3.108,-16.3688903890448
3.114,-16.2559256500252
3.12,-16.1215341456233
3.126,-15.9743196725214
3.132,-15.8247441028113
3.138,-15.6846349827731
3.144,-15.5656656635611
3.15,-15.4777602387967
3.156,-15.4284035949152
3.162,-15.4227655794827
3.168,-15.4636091672572
3.174,-15.5501838551379
3.18,-15.6764374058
3.186,-15.8299877149338
3.192,-15.993560460028
3.198,-16.1494461487959
3.204,-16.2853198159667
3.21,-16.3982828813885
3.216,-16.4948154279116
3.222,-16.5868769085261
3.228,-16.6866938798385
3.234,-16.803404708969
3.24,-16.9430579781988
3.246,-17.1101496253845
3.252,-17.307412214914
3.258,-17.533571406794
3.264,-17.7825687638824
3.27,-18.0474166507477
3.276,-18.3280653306742
3.282,-18.6391979862768
3.288,-19.0140640070311
3.294,-19.5045132991465
3.3,-20.1811475117513
3.306,-21.1381126344263
3.312,-22.5074798848289
3.318,-24.4917506703394
3.324,-27.4073774060711
3.33,-31.2600443271812
3.336,-31.5317684153273
3.342,-26.9911505356042
3.348,-23.1081545881756
3.354,-20.2180072585537
3.36,-18.0039756106444
3.366,-16.2701801323705
3.372,-14.9041564011134
3.378,-13.8333382882998
3.384,-13.0026062198693
3.39,-12.3651300084688
3.396,-11.8808295019992
3.402,-11.5183497412847
3.408,-11.2574627814357
3.414,-11.0900709164427
3.42,-11.0192925777624
3.426,-11.0566589632347
3.432,-11.2171453014108
3.438,-11.5117334565907
3.444,-11.9388055914592
3.45,-12.4785486930935
3.456,-13.0953667445964
3.462,-13.7488927589733
3.468,-14.4080484396828
3.474,-15.0620929599381
3.48,-15.7269514553156
3.486,-16.4467814565548
3.492,-17.2895645939122
3.498,-18.3368035477479
3.504,-19.6674354986851
3.51,-21.3213113267184
3.516,-23.176703260808
3.522,-24.6335195573081
3.528,-24.6538060014522
3.534,-23.2717418538517
3.54,-21.5159902192456
3.546,-19.9424353868583
3.552,-18.6551246708862
3.558,-17.6207094242076
3.564,-16.7889121080059
3.57,-16.1237785985293
3.576,-15.6054766618897
3.582,-15.2242071257954
3.588,-14.9742287703996
3.594,-14.8492099722678
3.6,-14.8400462662884
